pigID,pigID_blind,age_days,age_days_edit,age_week,gender_cohort,Study_group,housing,sampling,biome_study,variableid,group,variable,amr_biome,indices,value,animal_prev,amr_prev
370,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,0,0,0
365,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,0,0,0
372,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,0,0,0
362,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,0,0,0
367,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,0,0,0
373,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,0,0,0
368,,350,350,50,2,Breeder_sows,Farrowing barn,On the day of parturition – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,0,0,0
292,1,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,0,0,0
296,2,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,4.602059991,1,0.691986378
389,7,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,4.459392488,1,0.673046456
391,8,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,4.526339277,1,0.662271568
388,,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,4.434568904,1,0.660978078
394,,371,371,53,1,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,4.505149978,1,0.662018995
363,3,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,0,0,0
366,4,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,0,0,0
369,5,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,4.334453751,1,0.629149252
379,6,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,yes,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,4.350248018,1,0.64760375
361,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,4.394451681,1,0.65418417
370,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,0,0,0
365,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,3.982271233,1,0.6222731
372,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,0,0,0
362,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,4.350248018,1,0.649652993
367,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,3.982271233,1,0.598792161
373,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,4.10720997,1,0.61416314
368,,371,371,53,2,Breeder_sows,Farrowing barn,On the day finishing weaning/separation from litter  – Parity 1 ,no,mac.chl,MAC,Phenicols,Chloramphicol,mac.chl,4.017033339,1,0.598743876
292,1,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.349476625,1,1
296,2,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.842392147,1,1
389,7,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.151108971,1,1
391,8,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.535113202,1,1
388,,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.766301978,1,1
394,,21,21,3,1,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.194574665,1,1
363,3,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.65050662,1,1
366,4,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.187625805,1,1
369,5,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.593891202,1,1
379,6,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.057991947,1,1
361,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.208147472,1,1
370,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.339716787,1,1
365,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,5.997294107,1,1
372,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.65050662,1,1
362,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.640746783,1,1
367,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.038686792,1,1
373,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.643207382,1,1
368,,21,21,3,2,Breeder_sows,Segregated Early Weaning (SEW) barn,At the time of purchase/entering 1st growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.729687866,1,1
292,1,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.628230226,1,1
296,2,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.349476625,1,1
389,7,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.502444085,1,1
391,8,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.359021943,1,1
388,,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.553596607,1,1
394,,42,42,6,1,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.4366268,1,1
363,3,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.359021943,1,1
366,4,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.135596805,1,1
369,5,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.640746783,1,1
379,6,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.54752246,1,1
361,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.559586971,1,1
370,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.574211063,1,1
365,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.702730153,1,1
372,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.777251158,1,1
362,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.478019486,1,1
367,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.349476625,1,1
373,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.610077963,1,1
368,,42,42,6,2,Breeder_sows,Segregated Early Weaning (SEW) barn,3 weeks after entry ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.698430173,1,1
292,1,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.329732567,1,1
296,2,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.403834287,1,1
389,7,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.591133768,1,1
391,8,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.579925546,1,1
388,,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.617950586,1,1
394,,70,70,10,1,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.515808047,1,1
363,3,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.593891202,1,1
366,4,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.4886558,1,1
369,5,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.49560466,1,1
379,6,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.349476625,1,1
361,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.4366268,1,1
370,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.559586971,1,1
365,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.270295379,1,1
372,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.467116123,1,1
362,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.671695919,1,1
367,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.615342203,1,1
373,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.630762562,1,1
368,,70,70,10,2,Breeder_sows,Segregated Early Weaning (SEW) barn,1 day prior to moving to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.459692105,1,1
292,1,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.599354098,1,1
296,2,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.515808047,1,1
389,7,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.630762562,1,1
391,8,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.729687866,1,1
388,,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.719516571,1,1
394,,84,84,12,1,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.673987716,1,1
363,3,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.617950586,1,1
366,4,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.252566612,1,1
369,5,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.559586971,1,1
379,6,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.349476625,1,1
361,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.444452138,1,1
370,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.474415361,1,1
365,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.74158709,1,1
372,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.696264111,1,1
362,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.448312559,1,1
367,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.481593946,1,1
373,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.577077703,1,1
368,,84,84,12,2,Breeder_sows,Gestation barn,2 weeks after entry to 2nd growing facility,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.676267483,1,1
292,1,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.173385366,1,1
296,2,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.444452138,1,1
389,7,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.737656796,1,1
391,8,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.559586971,1,1
388,,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.349476625,1,1
394,,154,154,22,1,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.474415361,1,1
363,3,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.512505411,1,1
366,4,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.577077703,1,1
369,5,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.444452138,1,1
379,6,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.459692105,1,1
361,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.444452138,1,1
370,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.399555489,1,1
365,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.444452138,1,1
372,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.349476625,1,1
362,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.452138967,1,1
367,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.459692105,1,1
373,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.440557094,1,1
368,,154,154,22,2,Breeder_sows,Gestation barn,1 day prior to moving to sows barn,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.459692105,1,1
292,1,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.428657871,1,1
296,2,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.085430195,1,1
389,7,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.87235537,1,1
391,8,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.258556975,1,1
388,,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.354275508,1,1
394,,224,224,32,1,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.810207463,1,1
363,3,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.848552455,1,1
366,4,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.832984678,1,1
369,5,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.820115752,1,1
379,6,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,yes,plain.Ent,ENT,No drug,No drug,plain.Ent,6.696264111,1,1
361,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.696264111,1,1
370,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.440557094,1,1
365,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.599354098,1,1
372,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.842392147,1,1
362,,224,224,32,2,Breeder_sows,Breeding barn,At first mating – Parity 1 ,no,plain.Ent,ENT,No drug,No drug,plain.Ent,6.729687866,1,1
